C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_225.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_225.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_225.jpg, 0, 1, 0, 4.890183
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_327.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_327.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_327.jpg, 0, 1, 0, 5.84129
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_433.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_433.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_433.jpg, 0, 1, 0, 6.965801
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_538.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_538.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_538.jpg, -0.2985804, 1, 0, 7.963185
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_641.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_641.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_641.jpg, -0.5955174, 1, 0, 9.079541
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_742.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_742.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_742.jpg, -0.9011617, 1, 0, 10.23816
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_846.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_846.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_846.jpg, -1, 1, 0, 11.46636
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_57_948.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_57_948.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_57_948.jpg, -1, 1, 0, 12.47153
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_048.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_048.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_048.jpg, -1, 0.9708463, 0, 13.76327
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_150.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_150.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_150.jpg, -0.68121, 0.60774, 0, 15.25332
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_253.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_253.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_253.jpg, -0.3723825, 0.2989126, 0, 15.62104
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_355.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_355.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_355.jpg, -0.0796584, 0.006188471, 0, 15.87902
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_455.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_455.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_455.jpg, 0, 0, 0, 15.48806
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_559.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_559.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_559.jpg, 0, 0.2131467, 0, 15.6167
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_660.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_660.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_660.jpg, 0, 0.5160309, 0, 15.78445
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_761.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_761.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_761.jpg, 0, 0.4580216, 0, 16.43716
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_865.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_865.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_865.jpg, 0, 0.3197637, 0, 16.51979
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_58_966.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_58_966.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_58_966.jpg, 0, 0.626911, 0, 17.12108
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_070.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_070.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_070.jpg, 0, 0.9813199, 0, 18.06339
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_173.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_173.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_173.jpg, 0, 1, 0, 19.08309
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_276.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_276.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_276.jpg, 0, 0.9132754, 0, 20.08712
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_378.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_378.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_378.jpg, 0, 0.6101477, 0, 20.82448
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_480.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_480.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_480.jpg, 0, 0.7281184, 0, 21.32292
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_585.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_585.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_585.jpg, 0, 1, 0, 22.18613
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_691.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_691.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_691.jpg, 0, 0.8565773, 0, 23.33483
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_797.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_797.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_797.jpg, 0.2989434, 0.557634, 0, 23.9066
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_28_59_901.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_28_59_901.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_28_59_901.jpg, 0.6128184, 0.243759, 0, 23.96298
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_003.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_003.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_003.jpg, 0.7256898, 0, 0, 23.54194
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_106.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_106.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_106.jpg, 0.4234076, 0, 0, 23.29888
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_208.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_208.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_208.jpg, 0.1312319, 0.1386171, 0, 23.12692
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_311.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_311.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_311.jpg, 0, 0.4489734, 0, 23.29971
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_411.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_411.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_411.jpg, 0, 0.1479522, 0, 23.42456
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_514.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_514.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_514.jpg, 0, 0, 0, 23.237
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_613.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_613.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_613.jpg, 0, 0, 0, 23.00217
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_716.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_716.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_716.jpg, -0.0910215, 0, 0, 22.76959
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_817.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_817.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_817.jpg, -0.3840528, 0.2930313, 0, 22.6305
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_00_921.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_00_921.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_00_921.jpg, -0.3436767, 0.5916738, 0, 22.82938
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_022.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_022.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_022.jpg, -0.4158835, 0.5759794, 0, 23.38841
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_122.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_122.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_122.jpg, -0.7156937, 0.2761693, 0, 23.4955
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_224.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_224.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_224.jpg, -0.9635535, 0, 0, 23.06278
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_325.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_325.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_325.jpg, -0.6598554, 0, 0, 22.75287
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_431.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_431.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_431.jpg, -0.3055198, 0, 0, 22.54992
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_533.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_533.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_533.jpg, -0.01057447, 0, 0, 22.32095
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_634.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_634.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_634.jpg, 0, 0, 0, 22.07102
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_736.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_736.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_736.jpg, 0.2075637, 0, 0, 21.82526
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_838.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_838.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_838.jpg, 0.4988352, 0, 0, 21.44493
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_01_938.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_01_938.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_01_938.jpg, 0.4554664, 0, 0, 21.07757
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_038.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_038.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_038.jpg, 0.1561856, 0, 0, 20.87396
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_143.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_143.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_143.jpg, 0, 0, 0, 20.64687
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_245.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_245.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_245.jpg, 0, 0.0683037, 0, 20.42917
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_350.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_350.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_350.jpg, 0, 0.4190096, 0, 20.54998
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_454.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_454.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_454.jpg, 0, 0.7170944, 0, 21.04923
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_556.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_556.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_556.jpg, 0, 0.6205847, 0, 21.71853
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_659.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_659.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_659.jpg, 0, 0.4574588, 0, 22.10192
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_765.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_765.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_765.jpg, 0, 0.763844, 0, 22.60545
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_867.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_867.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_867.jpg, 0, 1, 0, 23.4948
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_02_970.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_02_970.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_02_970.jpg, 0, 1, 0, 24.65885
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_070.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_070.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_070.jpg, 0, 0.9611158, 0, 25.61911
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_171.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_171.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_171.jpg, 0, 0.6589586, 0, 26.34921
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_274.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_274.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_274.jpg, -0.0471759, 0.3515023, 0, 26.70645
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_376.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_376.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_376.jpg, -0.3399093, 0.05876892, 0, 26.63578
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_481.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_481.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_481.jpg, -0.3518449, 0, 0, 26.23872
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_584.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_584.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_584.jpg, -0.05015101, 0, 0, 25.97823
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_687.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_687.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_687.jpg, 0, 0, 0, 25.7055
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_790.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_790.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_790.jpg, -0.0781908, 0, 0, 25.39389
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_893.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_893.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_893.jpg, -0.3763581, 0, 0, 25.06878
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_03_995.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_03_995.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_03_995.jpg, -0.425149, 0, 0, 24.66226
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_04_099.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_04_099.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_04_099.jpg, -0.3732213, 0, 0, 24.41153
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_04_200.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_04_200.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_04_200.jpg, -0.4994169, 0, 0, 24.07184
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_04_304.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_04_304.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_04_304.jpg, -0.190114, 0, 0, 23.84505
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_04_405.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_04_405.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_04_405.jpg, 0, 0, 0, 23.59077
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_04_508.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_04_508.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_04_508.jpg, 0, 0, 0, 23.30028
C:\Users\HP\Desktop\udacity_data\IMG\center_2024_01_20_19_29_04_610.jpg, C:\Users\HP\Desktop\udacity_data\IMG\left_2024_01_20_19_29_04_610.jpg, C:\Users\HP\Desktop\udacity_data\IMG\right_2024_01_20_19_29_04_610.jpg, 0, 0, 0, 23.0656
